CustomerID,CustomerName,Segment,Country,Region,State,City
LF-171854,Luke Foster,Consumer,United States,West,California,Inglewood
KM-162254,Kalyca Meade,Corporate,United States,West,California,Sunnyvale
CA-123104,Christine Abelman,Corporate,United States,West,California,Anaheim
SA-208304,Sue Ann Reed,Consumer,United States,West,California,Moreno Valley
GM-145004,Gene Mcclure,Consumer,United States,West,California,Fresno
EM-138254,Elizabeth Moffitt,Corporate,United States,West,California,Moreno Valley
KM-163754,Katherine Murray,Home Office,United States,West,California,Thousand Oaks
PS-190454,Penelope Sewall,Home Office,United States,West,California,Oceanside
SJ-201254,Sanjit Jacobs,Home Office,United States,West,California,Long Beach
DL-133154,Delfina Latchford,Consumer,United States,West,California,Rancho Cucamonga
DB-130604,Dave Brooks,Consumer,United States,West,California,Costa Mesa
BD-115604,Brendan Dodson,Home Office,United States,West,California,Fresno
CD-119204,Carlos Daly,Consumer,United States,West,California,Oceanside
KB-164054,Katrina Bavinger,Home Office,United States,West,California,Apple Valley
KH-166304,Ken Heidel,Corporate,United States,West,California,Santa Ana
EB-137504,Edward Becker,Corporate,United States,West,California,Laguna Niguel
AG-103304,Alex Grayson,Consumer,United States,West,California,Stockton
BG-116954,Brooke Gillingham,Corporate,United States,East,New York,Watertown
GT-146354,Grant Thornton,Corporate,United States,East,New York,Long Beach
KN-167054,Kristina Nunn,Home Office,United States,East,New York,New Rochelle
TC-209804,Tamara Chand,Corporate,United States,East,New York,Long Beach
BV-112454,Benjamin Venier,Corporate,United States,East,New York,Oceanside
NP-186854,Nora Pelletier,Home Office,United States,East,New York,Niagara Falls
ND-184604,Neil Ducich,Corporate,United States,East,New York,Mount Vernon
BE-113354,Bill Eplett,Home Office,United States,East,New York,Rome
AB-101504,Aimee Bixby,Consumer,United States,East,New York,Yonkers
BM-117854,Bryan Mills,Consumer,United States,East,New York,Rochester
DL-129254,Daniel Lacy,Consumer,United States,East,New York,Long Beach
KB-163154,Karl Braun,Consumer,United States,East,New York,Freeport
CB-124154,Christy Brittain,Consumer,United States,East,New York,Long Beach
TB-210554,Ted Butterfield,Consumer,United States,East,New York,Troy
MG-176954,Maureen Gnade,Consumer,United States,East,New York,Buffalo
ND-183704,Natalie Decherney,Consumer,United States,East,New York,Long Beach
EG-139004,Emily Grady,Consumer,United States,East,New York,Oceanside
CM-122354,Chris Mcafee,Consumer,United States,East,New York,Watertown
JW-159554,Joni Wasserman,Consumer,United States,East,New York,Long Beach
HL-150404,Hunter Lopez,Consumer,United States,East,New York,Rochester
BT-114404,Bobby Trafton,Consumer,United States,East,New York,New York City
TB-212804,Toby Braunhardt,Consumer,United States,East,New York,New York City
AG-103904,Allen Goldenen,Consumer,United States,East,New York,New York City
DM-130154,Darrin Martin,Consumer,United States,East,New York,New York City
MW-182204,Mitch Webber,Consumer,United States,East,New York,New York City
LD-170054,Lisa Decherney,Consumer,United States,East,New York,New York City
KH-163304,Katharine Harms,Corporate,United States,East,New York,New York City
PB-191504,Philip Brown,Consumer,United States,East,New York,New York City
LC-169604,Lindsay Castell,Home Office,United States,East,New York,New York City
JH-158204,John Huston,Consumer,United States,East,New York,New York City
JL-158504,John Lucas,Consumer,United States,East,New York,New York City
NW-184004,Natalie Webber,Consumer,United States,East,New York,New York City
EN-137804,Edward Nazzal,Consumer,United States,East,New York,New York City
TH-215504,Tracy Hopkins,Home Office,United States,East,New York,New York City
BS-115904,Brendan Sweed,Corporate,United States,East,New York,New York City
AG-105254,Andy Gerbode,Corporate,United States,East,New York,New York City
PF-191204,Peter Fuller,Consumer,United States,East,New York,New York City
JJ-154454,Jennifer Jackson,Consumer,United States,East,New York,New York City
PO-191804,Philisse Overcash,Home Office,United States,East,New York,New York City
MC-174254,Mark Cousins,Corporate,United States,East,New York,New York City
RR-195254,Rick Reed,Corporate,United States,East,New York,New York City
TB-211754,Thomas Boland,Corporate,United States,East,New York,New York City
CS-124904,Cindy Schnelling,Corporate,United States,East,New York,New York City
SM-200054,Sally Matthias,Consumer,United States,East,New York,New York City
SU-206654,Stephanie Ulpright,Home Office,United States,East,New York,New York City
SW-207554,Steven Ward,Corporate,United States,East,New York,New York City
HW-149354,Helen Wasserman,Corporate,United States,East,New York,New York City
JP-154604,Jennifer Patt,Corporate,United States,East,New York,New York City
MG-178754,Michael Grace,Home Office,United States,East,New York,New York City
CM-126554,Corinna Mitchell,Home Office,United States,East,New York,New York City
DB-134054,Denny Blanton,Consumer,United States,East,New York,New York City
HR-148304,Harold Ryan,Corporate,United States,East,New York,New York City
TD-209954,Tamara Dahlen,Consumer,United States,East,New York,New York City
SK-199904,Sally Knutson,Consumer,United States,East,New York,New York City
CS-118604,Cari Schnelling,Consumer,United States,East,New York,New York City
AC-106154,Ann Chong,Corporate,United States,East,New York,New York City
SV-203654,Seth Vernon,Consumer,United States,East,New York,New York City
KW-164354,Katrina Willman,Consumer,United States,East,New York,New York City
CR-127304,Craig Reiter,Consumer,United States,East,New York,New York City
TA-213854,Tom Ashbrook,Home Office,United States,East,New York,New York City
LO-171704,Lori Olson,Corporate,United States,East,New York,New York City
DG-133004,Deirdre Greer,Corporate,United States,East,New York,New York City
CS-124604,Chuck Sachs,Consumer,United States,East,New York,New York City
BF-110804,Bart Folk,Consumer,United States,East,New York,New York City
DJ-136304,Doug Jacobs,Consumer,United States,East,New York,New York City
JF-154154,Jennifer Ferguson,Consumer,United States,East,New York,New York City
SG-208904,Susan Gilcrest,Corporate,United States,East,New York,New York City
BF-109754,Barbara Fisher,Corporate,United States,East,New York,New York City
EM-140654,Erin Mull,Consumer,United States,East,New York,New York City
PP-189554,Paul Prost,Home Office,United States,East,New York,New York City
DC-128504,Dan Campbell,Consumer,United States,East,New York,New York City
SL-201554,Sara Luxemburg,Home Office,United States,East,New York,New York City
NF-185954,Nicole Fjeld,Home Office,United States,East,New York,New York City
JM-155354,Jessica Myrick,Consumer,United States,East,New York,New York City
RB-197054,Roger Barcio,Home Office,United States,East,New York,New York City
BO-114254,Bobby Odegard,Consumer,United States,East,New York,New York City
MP-174704,Mark Packer,Home Office,United States,East,New York,New York City
BM-116504,Brian Moss,Corporate,United States,East,New York,New York City
JE-154754,Jeremy Ellison,Consumer,United States,East,New York,New York City
DW-135404,Don Weiss,Consumer,United States,East,New York,New York City
SF-202004,Sarah Foster,Consumer,United States,East,New York,New York City
LM-170654,Liz Mackendrick,Consumer,United States,East,New York,New York City
DL-133304,Denise Leinenbach,Consumer,United States,East,New York,New York City
TB-213554,Todd Boyes,Corporate,United States,East,New York,New York City
MH-174404,Mark Haberlin,Corporate,United States,East,New York,New York City
LC-169304,Linda Cazamias,Corporate,United States,East,New York,New York City
SR-204254,Sharelle Roach,Home Office,United States,East,New York,New York City
RP-193904,Resi Pölking,Consumer,United States,East,New York,New York City
DM-135254,Don Miller,Corporate,United States,East,New York,New York City
CC-126854,Craig Carroll,Consumer,United States,East,New York,New York City
Dp-132404,Dean Percer,Home Office,United States,East,New York,New York City
AB-101054,Adrian Barton,Consumer,United States,East,New York,New York City
SP-205454,Sibella Parks,Corporate,United States,East,New York,New York City
FM-143804,Fred Mcmath,Consumer,United States,East,New York,New York City
PN-187754,Parhena Norris,Home Office,United States,East,New York,New York City
BD-117704,Bryan Davis,Consumer,United States,East,New York,New York City
MB-173054,Maria Bertelson,Consumer,United States,East,New York,New York City
EB-138404,Ellis Ballard,Corporate,United States,East,New York,New York City
JG-151604,James Galang,Consumer,United States,East,New York,New York City
AH-104654,Amy Hunt,Consumer,United States,East,New York,New York City
MR-175454,Mathew Reese,Home Office,United States,East,New York,New York City
CR-128204,Cyra Reiten,Home Office,United States,East,New York,New York City
VP-217304,Victor Preis,Home Office,United States,East,New York,New York City
CP-123404,Christine Phan,Corporate,United States,East,New York,New York City
BW-110654,Barry Weirich,Consumer,United States,East,New York,New York City
MH-174554,Mark Hamilton,Consumer,United States,East,New York,New York City
AS-100454,Aaron Smayling,Corporate,United States,East,New York,New York City
RH-194954,Rick Hansen,Consumer,United States,East,New York,New York City
RA-199154,Russell Applegate,Consumer,United States,East,New York,New York City
CM-121154,Chad Mcguire,Consumer,United States,East,New York,New York City
MF-182504,Monica Federle,Corporate,United States,East,New York,New York City
VD-216704,Valerie Dominguez,Consumer,United States,East,New York,New York City
AC-104504,Amy Cox,Consumer,United States,East,New York,New York City
JL-152354,Janet Lee,Consumer,United States,East,New York,New York City
BD-116354,Brian Derr,Consumer,United States,East,New York,New York City
SG-206054,Speros Goranitis,Consumer,United States,East,New York,New York City
GB-145754,Giulietta Baptist,Consumer,United States,East,New York,New York City
JM-152504,Janet Martin,Consumer,United States,East,New York,New York City
AB-100604,Adam Bellavance,Home Office,United States,East,New York,New York City
NC-183404,Nat Carroll,Consumer,United States,East,New York,New York City
RM-197504,Roland Murray,Consumer,United States,East,New York,New York City
JC-157754,John Castell,Consumer,United States,East,New York,New York City
AR-104054,Allen Rosenblatt,Corporate,United States,East,New York,New York City
HZ-149504,Henia Zydlo,Consumer,United States,East,New York,New York City
BP-111554,Becky Pak,Consumer,United States,East,New York,New York City
HG-148454,Harry Greene,Consumer,United States,East,New York,New York City
CD-122804,Christina Demoss,Consumer,United States,East,New York,New York City
CD-119804,Carol Darley,Consumer,United States,East,New York,New York City
AS-101354,Adrian Shami,Home Office,United States,East,New York,New York City
AA-103754,Allen Armold,Consumer,United States,East,New York,New York City
DK-131504,David Kendrick,Corporate,United States,East,New York,New York City
AB-100154,Aaron Bergman,Consumer,United States,West,Washington,Seattle
BS-113654,Bill Shonely,Corporate,United States,West,Washington,Seattle
RD-196604,Robert Dilbeck,Home Office,United States,West,Washington,Seattle
SC-203804,Shahid Collister,Consumer,United States,West,Washington,Seattle
MH-180254,Michelle Huthwaite,Consumer,United States,West,Washington,Seattle
ME-177254,Max Engle,Consumer,United States,West,Washington,Seattle
TW-210254,Tamara Willingham,Home Office,United States,West,Washington,Seattle
CM-118154,Candace Mcmahon,Corporate,United States,West,Washington,Seattle
MS-175304,Marybeth Skach,Consumer,United States,West,Washington,Seattle
VM-216854,Valerie Mitchum,Home Office,United States,West,Washington,Seattle
LP-170804,Liz Pelletier,Consumer,United States,West,Washington,Seattle
TP-214154,Tom Prescott,Consumer,United States,West,Washington,Seattle
CS-118454,Cari Sayre,Corporate,United States,West,Washington,Seattle
BP-111854,Ben Peterman,Corporate,United States,West,Washington,Seattle
KB-166004,Ken Brennan,Corporate,United States,West,Washington,Seattle
ML-173954,Marina Lichtenstein,Corporate,United States,West,Washington,Seattle
CM-127154,Craig Molinari,Corporate,United States,West,Washington,Seattle
Dl-136004,Dorris Liebe,Corporate,United States,West,Washington,Seattle
GH-144254,Gary Hwang,Consumer,United States,West,Washington,Seattle
EB-141704,Evan Bailliet,Consumer,United States,West,Washington,Seattle
JD-160154,Joy Daniels,Consumer,United States,West,Washington,Seattle
AS-106304,Ann Steele,Home Office,United States,West,Washington,Seattle
TR-213254,Toby Ritter,Consumer,United States,West,Washington,Seattle
AH-105854,Angele Hood,Consumer,United States,West,Washington,Seattle
RB-195704,Rob Beeghly,Consumer,United States,West,Washington,Seattle
FH-143504,Fred Harton,Consumer,United States,West,Washington,Seattle
